#NpcThinkParam=NPC_THINK_PARAM_ST
ID,Name,logicId,battleGoalId,nearDist,midDist,farDist,OutDist,BackHomeLife_OnHitEneWal,goalID_ToCaution,idAttackCannotMove,goalID_toFind,callHelp_ActionAnimId,callHelp_CallActionId,eye_dist,ear_dist,ear_soundcutDist,nose_dist,maxBackhomeDist,backhomeDist,backhomeBattleDist,nonBattleActLife,BackHome_LookTargetTime,BackHome_LookTargetDist,SightTargetForgetTime,SoundTargetForgetTime,BattleStartDist,callHelp_MyPeerId,callHelp_CallPeerId,targetSys_DmgEffectRate,teamAttackEffectivity,eye_angX,eye_angY,State0,State1,callHelp_CallValidMinDistTarget,callHelp_CallValidRange,callHelp_ForgetTimeByArrival,callHelp_MinWaitTime,callHelp_MaxWaitTime,goalAction_ToCaution,goalAction_ToFind,callHelp_ReplyBehaviorType,disablePathMove,skipArrivalVisibleCheck,thinkAttrDoAdmirer,enableNaviFlg_Edge,enableNaviFlg_LargeSpace,enableNaviFlg_Ladder,enableNaviFlg_Hole,enableNaviFlg_Door,enableNaviFlg_InSideWall,enableNaviFlg_EdgeOrdinary,enableNaviFlg_reserve0,enableNaviFlagReserve,eyeDist_ForDark,battleStartDist_forDark,eyeDist_ForPitchDark,battleStartDist_forPitchDark,platoonReplyTime,platoonReplyAddRandomTime,eye_BackOffsetDist,eye_BeginDist,targetArriveDist,pointArriveDist,changeStateAction_ToFind,changeStateAction_ToCaution,changeStateAction_ToBattle,goalAction_ToDisappear,disableLocalSteering,actTypeOnFailedPath,interestCategory,goalAction_ToInterest,Unk1,ear_angX,ear_angY,changeStateAction_ToInterest,changeStateAction_ToNormal,Unk2,Unk3,Unk4,Unk5,Unk6,Unk7,pad
128301,Lothric Knight - bow,10000,128000,0,0,0,0,5,8,3000,0.1,0,0,30,9910,0,0,75,50,6,1,7,12,0,16448,30,0,0,100,45,40,120,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,1,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
128310,Lothric Knight - Spear and Shield,10000,128000,0,0,0,0,5,8,3017,0.1,0,0,13,9910,0,0,75,50,6,1,7,12,0,16448,13,0,0,100,45,20,30,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,1,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
128311,Lothric Knight - Spear and Shield,10000,128000,0,0,0,0,5,8,3017,0.1,0,0,50,9910,0,0,75,50,90,1,7,12,16448,16448,50,0,0,100,45,120,30,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,1,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
128400,CA-Lothric Knight - Sword and Sheild-BLUE[Dreg Heap],10000,128000,0,0,0,0,5,8,3000,0.1,0,0,13,9910,0,0,75,50,6,1,7,12,0,16448,13,0,0,100,45,20,120,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,1,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
128420,CA-Lothic Knight - Spear-BLUE[Dreg Heap],10000,128000,0,0,0,0,5,8,3017,0.1,0,0,13,9910,0,0,75,50,6,1,7,12,0,16448,13,0,0,100,45,20,30,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,1,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
128430,CA-Lothric Knight - GreatSword-BLUE[Dreg Heap],10000,128000,0,0,0,0,5,8,3000,0.1,0,0,13,0,0,0,75,50,6,1,7,12,0,16448,13,0,0,100,45,20,30,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,1,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
128440,CA-Lothric Knight - Bow-BLUE,10000,128000,0,0,0,0,5,8,3017,0.1,0,0,30,0,0,0,75,50,6,1,7,12,0,16448,30,0,0,100,45,40,120,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,1,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
128500,CA-Lothric Knight-Hiah Wall Summon-Sword,10000,128000,0,0,0,0,5,8,3000,0.1,0,0,20,9910,0,0,75,50,6,1,7,12,16448,16448,20,0,0,100,45,20,30,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,1,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
128510,CA- Lothirc Knight-High Wall Summon-GreatSword,10000,128000,0,0,0,0,5,8,3000,0.1,0,0,20,0,0,0,75,50,6,1,7,12,16448,16448,20,0,0,100,45,20,30,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,1,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
128600,CA- Overgrown Special Lothric Knight-Sword-Blue,10000,128000,0,0,0,0,5,8,3000,0.1,0,0,13,9910,0,0,75,50,6,1,7,12,0,16448,13,0,0,100,45,20,120,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,1,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
128610,CA-Lothric Knight - Spear-RED[Dreg Heap],10000,128000,0,0,0,0,5,8,3017,0.1,0,0,13,9910,0,0,75,50,6,1,7,12,0,16448,13,0,0,100,45,20,30,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,1,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
128700,CA- Lothric General[boss],10000,128000,0,0,0,0,5,8,3017,0.1,0,0,50,9910,0,0,75,50,50,1,7,12,16448,16448,50,0,0,100,45,30,30,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,1,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
128800,CA-Special Lothric knight-Sword(Wall),10000,128000,0,0,0,0,5,8,3000,0.1,0,0,13,9910,0,0,75,50,6,1,7,12,0,16448,13,0,0,100,45,20,30,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,1,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
128801,CA-Special Lothric knight-bow(Wall),10000,128000,0,0,0,0,5,8,3000,0.1,0,0,30,9910,0,0,75,50,6,1,7,12,0,16448,30,0,0,100,45,40,120,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,1,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
128810,CA-Special Lothirc Knight-Sword(Cathle),10000,128000,0,0,0,0,5,8,3000,0.1,0,0,13,9910,0,0,75,50,6,1,7,12,0,16448,13,0,0,100,45,20,30,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,1,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
128811,CA-Special Lothirc Knight-bow(Cathle),10000,128000,0,0,0,0,5,8,3000,0.1,0,0,30,9910,0,0,75,50,6,1,7,12,0,16448,30,0,0,100,45,40,120,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,1,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
128900,CA-Special Lothric knight-Sword-Blue(Wall),10000,128000,0,0,0,0,5,8,3000,0.1,0,0,13,9910,0,0,75,50,6,1,7,12,0,16448,13,0,0,100,45,20,30,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,1,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
129000,Ojo Deb: Long axe -- 王城デブ：長斧,10000,129000,0,0,0,0,5,8,3005,0.1,0,0,13,0,0,0,75,50,6,1,7,12,0,16448,13,0,0,100,45,20,30,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,1,0,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
129010,Ojo Deb: Short Axe Nitori -- 王城デブ：短斧二刀流,10000,129010,0,0,0,0,5,8,3000,0.1,0,0,13,0,0,0,75,50,6,1,7,12,0,16448,13,0,0,100,45,20,30,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
129020,Winged Knight - Halberd [Grand Archives],10000,129020,0,0,0,0,5,8,3005,0.1,0,0,13,0,0,0,75,50,6,1,7,12,0,16448,13,0,0,100,45,20,30,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,1,0,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
129030,Winged Knight - Twinaxes [Grand Archives],10000,129030,0,0,0,0,5,8,3000,0.1,0,0,13,0,0,0,75,50,6,1,7,12,0,16448,13,0,0,100,45,20,30,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
130000,Black Knight: Sword -- 黒騎士：剣,10000,130000,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,50,1,7,12,0,16448,20,0,0,100,30,25,30,0,0,0,0,0,0,0,1,3,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
130010,Black Knight: Oversized Sword -- 黒騎士：特大剣,10000,130010,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,50,1,7,12,0,16448,20,0,0,100,30,25,30,0,0,0,0,0,0,0,1,3,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
130020,Black Knight: The Great Axe -- 黒騎士：大斧,10000,130020,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,50,1,7,12,0,16448,20,0,0,100,30,25,30,0,0,0,0,0,0,0,1,3,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
130030,Black Knight: Axe Spear -- 黒騎士：斧槍,10000,130030,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,75,50,50,1,7,12,0,16448,20,0,0,100,30,25,30,0,0,0,0,0,0,0,1,3,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
130100,Black Knight - Sword,10000,130000,0,0,0,0,5,8,3000,0.1,0,0,50,0,0,50,100,100,100,1,7,12,0,16448,8,0,0,100,30,25,60,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
130110,Black Knight - Greatsword,10000,130110,0,0,0,0,5,8,3000,0.1,0,0,50,0,0,50,100,100,100,1,7,12,0,16448,8,0,0,100,30,25,60,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
130120,Black Knight - Greataxe,10000,130120,0,0,0,0,5,8,3000,0.1,0,0,50,0,0,50,100,100,100,1,7,12,0,16448,8,0,0,100,30,25,60,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
130130,Black Knight - Halberd,10000,130030,0,0,0,0,5,8,3000,0.1,0,0,50,0,0,50,100,100,100,1,7,12,0,16448,8,0,0,100,30,25,60,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
131000,Dark Knight Beast -- ダークナイトビースト,10000,131000,0,0,0,0,5,8,-1,0.1,0,0,20,0,0,0,55,50,6,1,1,3,0,16448,20,0,0,100,30,30,60,0,0,0,0,0,0,0,2,2,1,0,0,0,1,1,0,1,0,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,2,0,2,-
132000,Crystal Elders -- 結晶の古老,10000,132000,0,0,0,0,0,9999,3000,0.1,0,0,30,0,0,100,9999,9999,9999,1,7,12,15360,17948,30,0,0,100,0,60,120,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,1,0,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,1,0,5,-
132010,Elders alter ego of Crystal -- 結晶の古老　分身,10000,132000,0,0,0,0,0,9999,3000,0.1,0,0,30,0,0,100,9999,9999,9999,1,7,12,15360,17948,30,0,0,100,0,60,120,0,0,0,0,0,0,0,1,2,1,0,0,1,0,1,0,1,0,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,1,0,5,-
132050,[Boss] Crystal Sage,132000,132050,0,0,0,0,5,8,3000,0.1,0,0,30,0,0,0,35,30,10,1,7,12,0,16448,50,0,0,100,30,40,120,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,1,0,1,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,1,0,2,-
132051,[Boss] Crystal Sage,132000,132050,0,0,0,0,5,8,3000,0.1,0,0,30,0,0,28,35,30,10,1,7,12,0,16448,50,0,0,100,30,40,120,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,1,0,1,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,1,0,2,-
132052,[Boss] Crystal Sage,132000,132050,0,0,0,0,5,8,3000,0.1,0,0,45,0,0,0,35,30,10,1,7,12,0,16448,50,0,0,100,30,45,150,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,1,0,1,0,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,1,0,2,-
132200,Crystal Elders Funnel -- 結晶の古老　ファンネル,10000,11000,0,0,0,0,5,8,3000,0,0,0,14,0,0,0,75,50,6,1,7,12,0,16448,20,0,0,100,25,180,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,2,-
133000,The Keeper of the Forest: Long axe -- 森の番人：長斧,10000,133000,0,0,0,0,0,7,3000,0.1,0,0,15,0,0,0,100,50,50,1,7,12,0,16544,15,0,0,100,0,25,30,0,0,0,0,0,0,0,1,2,1,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,5,-
133010,The Keeper of the Forest: the Great Sword -- 森の番人：大剣,10000,133010,0,0,0,0,0,7,3000,0.1,0,0,15,0,0,0,100,50,50,1,7,12,0,16544,15,0,0,100,0,25,30,0,0,0,0,0,0,0,1,2,1,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,5,-
133098,Forest keeper: Long axe for bug test -- 森の番人：長斧バグテスト用,10000,133020,0,0,0,0,0,7,3000,0.1,0,0,20,0,0,0,100,50,50,1,7,12,0,16544,15,0,0,100,0,60,120,0,0,0,0,0,0,0,1,2,1,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,5,-
133099,The Keeper of the Forest: the Great Sword test -- 森の番人：大剣 テスト,10000,133099,0,0,0,0,0,7,3000,0.1,0,0,50,0,0,0,100,50,50,1,7,12,0,16544,15,0,0,100,0,60,120,0,0,0,0,0,0,0,1,2,1,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,5,-
134000,Dead Wax: Whip + Magic -- 蝋の死人：鞭＋魔法,10000,134000,0,0,0,0,5,8,3000,0.1,0,0,25,0,0,0,100,80,60,1,7,12,0,16448,25,0,0,100,30,25,30,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,1,0,2,-
134010,Dead Wax: Beating -- 蝋の死人：殴り,10000,134010,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,0,100,80,60,1,7,12,0,16448,15,0,0,100,30,25,30,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,1,0,2,-
135000,Slave Spirits: Dagger -- 奴隷霊：短剣,10000,135000,0,0,0,0,5,8,3000,0.1,0,0,16,0,0,0,100,50,50,1,7,12,0,16448,13,0,0,100,30,30,45,0,0,0,0,0,0,0,2,2,0,0,0,1,1,1,1,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,2,0,2,-
135005,Irithyllian Slave,10000,135005,0,0,0,0,5,8,3000,0.1,0,0,16,0,0,0,100,50,50,1,7,12,0,16448,13,0,0,100,30,30,45,0,0,0,0,0,0,0,2,2,0,0,0,1,1,1,1,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,2,0,2,-
135006,Irithyllian Slave,10000,135005,0,0,0,0,5,8,3000,0.1,0,0,25,0,0,0,100,50,50,1,7,12,0,16448,25,0,0,100,30,45,60,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,1,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,2,0,2,-
135010,Slave Spirits: fetters -- 奴隷霊：足枷,10000,135010,0,0,0,0,5,8,3000,0.1,0,0,16,0,0,0,100,50,50,1,7,12,0,16448,13,0,0,100,30,30,45,0,0,0,0,0,0,0,1,5,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
135020,Slave Spirits: no Legs -- 奴隷霊：足なし,10000,135020,0,0,0,0,5,8,3000,0.1,0,0,13,0,0,0,100,50,50,1,7,12,0,16448,10,0,0,100,30,30,45,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
135021,Irithyllian Slave,10000,135020,0,0,0,0,5,8,3000,0.1,0,0,13,0,0,0,100,50,50,1,7,12,0,16448,10,0,0,100,30,30,45,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
135030,Slave Spirit: Straight Sword -- 奴隷霊：直剣,10000,135030,0,0,0,0,5,8,3000,0.1,0,0,16,0,0,0,100,50,50,1,7,12,0,16448,13,0,0,100,30,30,45,0,0,0,0,0,0,0,2,2,0,0,0,1,1,1,1,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,2,0,2,-
136000,Crucifixion dead A -- 磔亡者A,10000,136000,0,0,0,0,5,8,3000,0.1,0,0,18,0,0,0,75,50,30,1,7,12,0,16448,13,0,0,100,30,45,60,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,1,0,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
136001,Lycanthrope,10000,136000,0,0,0,0,5,8,3000,0.1,0,0,30,0,0,0,75,50,30,1,7,12,0,16448,13,0,0,100,30,25,60,0,0,0,0,0,0,0,1,3,0,0,0,1,1,1,0,1,0,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
137000,Crucifixion dead B -- 磔亡者B,10000,137000,0,0,0,0,5,8,3000,0.1,0,0,15,0,0,1,75,50,30,1,7,12,0,16448,12,0,0,100,30,25,45,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,1,0,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,2,-
137090,Crucifixion dead b * old -- 磔亡者B　※古い,10000,137090,0,0,0,0,5,8,3000,0.1,0,0,23,0,0,0,75,50,30,1,7,12,0,16448,20,0,0,100,30,30,45,0,0,0,0,0,0,0,1,3,0,0,0,1,1,1,0,1,0,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
138000,Snake Man priest -- 蛇人の司祭,10000,138000,0,0,0,0,5,8,-1,0.1,0,0,35,0,0,0,100,80,60,1,7,12,0,16448,35,0,0,100,0,60,60,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0,0,0,1,0,2,-
138001,Serpent-man Summoner,10000,138000,0,0,0,0,5,8,-1,0.1,0,0,35,0,0,0,100,80,60,1,7,12,0,16448,35,0,0,100,0,60,60,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0,0,0,1,0,2,-
138010,Serpent-man Summoner,10000,138000,0,0,0,0,5,8,-1,0.1,0,0,35,0,0,50,100,80,60,1,7,12,0,16448,35,0,0,100,0,60,60,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0,0,0,1,0,2,-
138200,Serpent-man Summoner,10000,11000,0,0,0,0,5,8,3000,0,0,0,8,0,0,8,9999,9999,9999,9999,9999,9999,0,16448,8,0,0,100,0,180,180,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,2,-
139000,Snake Assassin (Dagger x 2) -- 蛇人の暗殺者(短刀×2),10000,139000,0,0,0,0,5,8,3000,0.1,0,0,23,0,0,0,100,75,50,999,10,10,0,16448,20,0,0,100,40,30,45,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
139010,Snake Assassin (shorty + small shield) -- 蛇人の暗殺者（ショーテル+小盾）,10000,139010,0,0,0,0,5,8,3000,0.1,0,0,23,9910,0,0,100,75,50,999,10,10,0,16448,20,0,0,100,40,30,45,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
139020,Serpent-man - Axe,10000,139010,0,0,0,0,5,8,-1,0.1,0,0,44,0,0,0,100,75,50,999,10,10,0,16448,40,0,0,100,0,45,60,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
139030,Serpent-man - Double-bit Axe,10000,139030,0,0,0,0,5,8,3000,0.1,0,0,23,9910,0,0,100,75,50,999,10,10,0,16448,20,0,0,100,40,30,45,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1,0,1,1,1,0,1,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
139100,Snake Assassin (Large) (Kusarigama) -- 蛇人の暗殺者（大）　(鎖鎌),10000,139100,0,0,0,0,5,8,3000,0.1,0,0,23,0,0,0,100,75,50,999,10,10,0,16448,20,0,0,100,0,20,60,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,1,1,0,0,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
139110,Giant Serpent-man - Greataxe,10000,139110,0,0,0,0,5,8,3000,0.1,0,0,23,0,0,0,100,75,50,999,10,10,0,16448,20,0,0,100,0,20,60,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,1,1,0,0,-,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,1,0,2,-
140000,Fire Keeper,10020,140000,0,0,0,0,5,8,3000,0.1,0,0,20,0,0,0,75,50,6,1,7,12,0,16448,20,0,0,100,25,120,120,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,1,0,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,0,0,0,0,0,2,-
141000,Silver Knight Sword + Shield -- 銀騎士 剣＋盾,10000,141000,0,0,0,0,5,8,3000,0.1,0,0,18,9910,0,0,75,50,50,1,7,12,0,16448,20,0,0,100,0,30,30,0,0,0,0,0,0,0,1,3,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
141010,Silver Knight Spear + Shield -- 銀騎士 槍＋盾,10000,141010,0,0,0,0,5,8,3004,0.1,0,0,18,9910,0,0,75,50,50,1,7,12,0,16448,20,0,0,100,0,30,30,0,0,0,0,0,0,0,1,3,0,0,0,0,1,1,0,1,1,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,1,0,2,-
